col0,col1,col2
. Cusani - Chignolo Po,Lorenzo Cusani,Ic Di Chignolo Po
Curiel - Vizzolo Predabssi,Eugenio Curiel,Ic Della Margherita Vizzolo P.
Cetena 4 Salvo D'Acquisto,Salvo D'Acquisto,Cd Cesena 4
Salvo D'Acqisto - 3 Blogna,Salvo D'Acquisto,I.C. N.3 Lame
Sc0 Sec. 1 Gr. G. Marconi,Guglielmo Marconi,Guglielmo Marconi
Frateli Cairoli,Fratelli Cairoli,Ic Varese 1 Don Rimoldi
Primaia Tito Speri - Brescia,Tito Speri,Ic Tito Speri Centro 2 Brescia
Dante Aligkieri,Dante Alighieri,Ist. Compr. Dante Alighieri
Carlo!Cpllodi,Carlo Collodi,Margaritone
Tredozo Guglielmo Marconi,Guglielmo Marconi,Ic Modigliana - Silvestro Lega
Guglielmo Marcni,Guglielmo Marconi,Di Vigonza
Iualo Calvino,Italo Calvino,Via F.Santi 65
Renz Pezzani School,Renzo Pezzani,Ic Lodi Iii
