col0,col1,col2
Al-Quds Brigades,State of Palestine,1981-01-01
Lizard Union,State of the Teutonic Order,1397-03-04
Ustaše,Independent State of Croatia,1929-01-07
Black September,Palestine,1970-01-01
Internal Macedonian Revolutionary Organization,Ottoman Empire,1893-01-01
Front for Patriotic Resistance in Ituri,Democratic Republic of the Congo,2002-01-01
Syriac Military Council,Syria,2013-01-08
Free Syrian Army,Syria,2011-07-29
Lashkar-e-Islam,Pakistan,2004-01-01
Lashkar-e-Omar,Pakistan,2002-01-01
Myanmar National Democratic Alliance Army,Myanmar,1989-01-01
Contras,Nicaragua,1979-01-01
Kata'ib Hezbollah,Iraq,2003-01-01
Peshmerga,Iraq,2003-01-01
Mahdi Army,Iraq,2003-01-01
PJAK,Iran,2007-01-01
Al-Badr,India,1998-01-01
National Democratic Front of Bodoland,India,1986-10-03
Terrorista/ ascesino,Argentina,1966-01-01
Special Organisation,Algeria,1947-01-01
