col0,col1,col2,col3
Superano Ham-Isorex 2016,2016-12-31,Belgium,Peter Bauwens
Superano Ham-Isorex 2015,2015-12-31,Belgium,Peter Bauwens
Synergy Baku Project 2015,2015-12-31,Azerbaijan,Orkhan Guliyev
Vorarlberg 2016,2016-12-31,Austria,Thomas Kofler
Vorarlberg 2015,2015-12-31,Austria,Thomas Kofler
Christina Jewelry 2016,2016-12-31,Germany,Julian Rammler
Stuttgart 2015,2015-12-31,Germany,Julian Rammler
Kuota-Lotto 2015,2015-12-31,Germany,Markus Felsing
Avanti Racing 2015,2015-12-31,New Zealand,Andrew Christie-Johnston
Avanti IsoWhey Sports 2016,2016-12-31,Australia,Andrew Christie-Johnston
Ecuador 2016,2016-12-31,Ecuador,Santiago Rosero
Ecuador 2015,2015-12-31,Ecuador,Santiago Rosero
Marseille 13 KTM 2015,2015-12-31,France,Frédéric Rostaing
Cibel-Cebon 2017,2017-12-31,Belgium,Gaspard Van Petegem
Cibel-Cebon 2016,2016-12-31,Belgium,Gaspard Van Petegem
