col0,col1,col2
Mekhon Yerushalayim,Jerusalem,Jerusalem Institute for Policy Research
Alois Hynek,Prague,Nakladatelství Hynek
Shufunotomo,Tokyo,Shufu no Tomo
Mladá fronta,Prague,Mladá fronta
Odeon,Prague,Odeon
Toužimský a Moravec,Prague,Toužimský & Moravec
Embroiderers' Guild,Aylesbury,Embroiderer's Guild of America
Karakter,Kraków,Karakter
Institut d'études slaves,Paris,Centre d'études slaves
Bauhaus Center Tel Aviv,Tel Aviv,Max-Liebling House
Editorial Bosch,Barcelona,"Antoni Bosch, editor S.A."
Guaraldi,Rimini,Guaraldi
Methuen Publishing,London,Methuen
Via Romana,Versailles,Via Romana
Open Space,Red Hook,Open space
Nova revija,Ljubljana,Nova revija
Alfred A. Knopf,New York City,"Alfred A. Knopf, Sr."
Libertalia,Montreuil,Libertalia
Editora Abril S/A,Pinheiros District,Abril
Otava,Otava building,Otava
