col0,col1,col2
4th Nagyvárad Honved Infantry Regiment,1886-01-01,1918-01-01
3rd Debreczen Honved Infantry Regiment,1886-01-01,1918-01-01
Bosnisch-hercegovinisches Infanterieregiment Nr.1,1894-01-01,1918-01-01
7th Veršecz Honved Infantry Regiment,1886-01-01,1918-01-01
6th Szabadka Honved Infantry Regiment,1886-01-01,1918-01-01
36th Landwehr Infantry Regiment Kolomea,1898-01-01,1918-01-01
33rd Landwehr Infantry Regiment Stryj,1901-10-01,1918-01-01
Ultonia regiment,1709-01-01,1818-01-01
Hälsinge Regiment,1630-01-01,1997-12-31
Halland Regiment,1902-01-01,2000-07-01
Gotland Infantry Regiment,1887-01-01,1963-03-31
Dalarna Regiment,1625-01-01,2000-06-30
Uppland Regiment,1626-01-01,1957-03-31
Bremen Infantry Regiment,1682-01-01,1715-01-01
Bohuslän Regiment,1720-12-21,1992-06-30
