col0,col1,col2
Rostock University Hospital,University of Rostock,1100
Tübingen University Hospital,University of Tübingen,1577
Charité,Humboldt University of Berlin,3011
Hospital General Universitario de Elda Virgen de la Salud,Miguel Hernández University of Elche,513
Queen Mary Hospital,Hong Kong West Cluster,1400
Bicêtre Hospital,Assistance Publique – Hôpitaux de Paris,2007
Hospital General Universitario Santa Lucía,Universidad Católica San Antonio de Murcia,667
Hospital Universitario Central de Asturias,University of Oviedo,1039
Hospital Universitario de Getafe,Universidad Europea de Madrid,650
Hospital Santa Cristina,Universidad Europea de Madrid,192
Hospital Universitario Puerto Real,University of Cádiz,410
Hospital Universitario Son Espases,University of the Balearic Islands,1020
Saint George Hospital University Medical Center,University of Balamand,300
Hospital Universitario de Guadalajara,University of Alcalá,410
Hospital Universitario Príncipe de Asturias,University of Alcalá,601
Hospital Clínico Universitario Virgen de la Arrixaca,University of Murcia,863
Hospital General Universitario Reina Sofía,University of Murcia,330
University Hospital Complex of Granada,University of Granada,1369
Rafik Hariri University Hospital,Lebanese University,544
