col0,col1,col2
2018 Waowdeals season,Sabrina Stultiens,CCC-Liv
2018 Alé Cipollini season,Romy Kasper,Alé Cipollini
2018 BePink season,Silvia Valsecchi,Bepink
2018 Tibco-Silicon Valley Bank season,Valentina Scandolara,Team TIBCO
Swapit Agolico 2018,Paola Muñoz,Swapit–Agolico
Team Dukla Praha Women 2018,Jarmila Machačová,Team Dukla Praha Women
2018 Eurotarget-Bianchi-Vitasana season,Arianna Fidanza,Eurotarget–Bianchi–Vitasana
2018 Thailand Women's Cycling Team season,Jutatip Maneephan,Thailand Women's
Minsk Cycling Club 2018,Ina Savenka,Minsk Cycling Club (women's team)
WNT-Rotor Pro Cycling 2018,Winanda Spoor,WNT–Rotor Pro Cycling
Hagens Berman-Supermint 2016,Yevheniya Vysotska,Hagens Berman–Supermint
