col0,col1,col2
FC Voluntari II,Liga III,FC Voluntari
CS U Craiova II,Liga III,Universitatea Craiova
CSU Alba Iulia,Liga V,"1 Decembrie 1918 University, Alba Iulia"
Steaua Bucharest,"Liga IV, Bucharest",CSA Steaua București
Hertha BSC – current squad,Bundesliga,Hertha BSC
Toulouse F.C. II,Championnnat National 2,Toulouse FC
CSM Bacău,Liga III,CSM Bacău
SCM Gloria Buzău,Liga II,SCM Gloria Buzău
CSM Roman,Liga III,CSM Roman
CFR II Cluj,Liga III,CFR Cluj
FC Steaua II București,Liga III,FCSB
Hamburger SV II,Fußball-Regionalliga Nord,Hamburger SV
Manchester United F.C. Reserves and Academy,Professional Development League,Manchester United F.C.
FC Barcelona B,Segunda División,FC Barcelona
FC Barcelona C,Tercera División,FC Barcelona
FC Barcelona,La Liga Santander,FC Barcelona
SSV Jahn Regensburg II,Fußball-Bayernliga,SSV Jahn Regensburg
Karlsruher SC II,Oberliga Baden-Württemberg,Karlsruher SC
HBS Craeyenhout,Derde Divisie,HBS-Craeyenhout
SC Freiburg II,Oberliga Baden-Württemberg,SC Freiburg
