col0,col1,col2
Natural History Museum,Royal Borough of Kensington and Chelsea,Natural History Museum Library and Archives
Israel Museum,Jerusalem,Information Center for Israeli Art
Mauritshuis,The Hague,Gallery Prince Willem V
Bavarian National Museum,Altstadt-Lehel,Fränkische Galerie
National Museum in Warsaw,Śródmieście,Poster Museum at Wilanów
Deutsches Museum,Munich,Deutsches Museum library
British Museum,Bloomsbury,Elgin Marbles
Centre Georges Pompidou,Saint-Merri,Institute for Research and Coordination Acoustic/Music
Vatican Museums,Vatican City,Museo gregoriano egizio
National Gallery of Athens,Athens Municipality,Nafplio national gallery
National Gallery of Canada,Ottawa,National Gallery of Canada Library and Archives
Indian Museum,"Ward No. 63, Kolkata Municipal Corporation",Gandhara Gallery
