col0,col1,col2,col3
New England Patriots,American football team,Foxborough,National Football League
Pittsburgh Steelers,American football team,Pittsburgh,National Football League
New York Giants,American football team,New York metropolitan area,National Football League
Coritiba Crocodiles,American football team,Curitiba,Superliga Nacional de Futebol Americano
Warsaw Spartans,American football team,Warsaw,Polish American Football League
UNLV Rebels football,American football team,Clark County,Mountain West Conference
Mississippi State Bulldogs football,American football team,Mississippi,Southeastern Conference
Minnesota Golden Gophers football,American football team,Minnesota,Big Ten Conference
Birmingham Iron,American football team,Birmingham,Alliance of American Football
Arizona Hotshots,American football team,Phoenix,Alliance of American Football
Memphis Express,American football team,Memphis,Alliance of American Football
Atlanta Legends,American football team,Atlanta,Alliance of American Football
Orlando Apollos,American football team,Orlando,Alliance of American Football
