col0,col1,col2
Kondor-Campagnolq 1980,road bicycle racing,Kotter's
Cilo-Aufin 1980,road bicycle racing,Cilo-Aufina
Boule d'Or-Sunaiu-Colnago 1980,road bicycle racing,Boule d'Or-Sunair-Colnago
7 Eleven-Hoonved 197,road bicycle racing,Team Motorola
ONCE 195,road bicycle racing,ONCE
Teka 980,road bicycle racing,Teka
Zor-Vereco-Campgnolo 1980,road bicycle racing,Amaya Seguros
PDM-Ultima-Concordf 1989,road bicycle racing,PDM
Molteni 194,road bicycle racing,Molteni-Campagnolo
Kelme-Gios 2980,road bicycle racing,Kelme
Fangio-Amerlinckx 19;0,road bicycle racing,Fangio
Jobo-Lejeune 194,road bicycle racing,Jobo
Frisol-Fair Plastics 1974,road bicycle racing,Frisol
Wiel's-Jancia-Groene Leeuw 1966,road bicycle racing,Groene Leeuw
