col0,col1,col2,col3
Orval Brewery,Orval Abbey,1931-01-01,Trappist beer
Cuauhtemoc Brewery,Valores Industriales,1890-01-01,beer
Bitburger brewery,Bitburger Braugruppe,1817-01-01,beer
Köstritzer,Bitburger Braugruppe,1543-01-01,beer
A. Le Coq,Olvi,1807-01-01,beer
Radeberger Brewery's,Radeberger Group,1872-01-01,beer
Dortmunder Actien Brauerei,Radeberger Group,1868-01-01,beer
Heineken,FEMSA,1864-07-12,beer
Grolsch Brewery,Asahi Breweries,1615-01-01,beer
Unibroue,Sapporo Breweries,1990-01-01,beer
Carlsberg Group,BlackRock,1847-01-01,beer
Fischer Brewery,Heineken,1821-01-01,beer
Paulaner Brewery,Heineken,1634-01-01,beer
Löwenbräu Brewery,Anheuser-Busch InBev,1516-01-01,beer
Beck's,Anheuser-Busch InBev,1873-01-01,beer
Hacker-Pschorr Brewery,Paulaner Brewery,1417-01-01,beer
Holsten Brewery,Carlsberg Group,1879-01-01,beer
Rothaus,Baden-Württemberg,1791-01-01,beer
Brouwerij Artois,Anheuser-Busch InBev,1366-01-01,Stella Artois
Guinness Brewery,Diageo,1759-01-01,Guinness
