col0,col1,col2
Oppeln (region),Prussia,Silesia Province
Dessau Government Region,Germany,Saxony-Anhalt
Chemnitz Government Region,Germany,Saxony
Leipzig Government Region,Germany,Saxony
Dresden Government Region,Germany,Saxony
Rheinhessen Government Region,Germany,Rhineland-Palatinate
Montabaur Government Region,Germany,Rhineland-Palatinate
Rheinhessen-Pfalz,Germany,Rhineland-Palatinate
Giessen Government Region,Germany,Hesse
Kassel Government Region,Germany,Hesse
South Badenia Government Region,Germany,Baden-Württemberg
