col0,col1,col2
Scottish Parliament,United Kingdom,City of Edinburgh
House of Assembly of Kiribati,Kiribati,South Tarawa
National Assembly,Kuwait,Kuwait city
Estates of Aruba,Kingdom of the Netherlands,Aruba
National People's Assembly,Guinea-Bissau,Bissau
Consultative Assembly of Saudi Arabia,Saudi Arabia,Riyadh
Frankfurt Parliament,Germany,Frankfurt am Main
Knesset,Israel,Jerusalem
Northern Ireland Assembly,United Kingdom,Northern Ireland
National Assembly for Wales,United Kingdom,Wales
Moscow Oblast Duma,Russia,Meshchansky District
Territorial Council,France,Saint Martin
Parliament of Queensland,Australia,Queensland
Territorial Assembly of Wallis and Futuna,France,Wallis and Futuna
Territorial Council of Saint Pierre and Miquelon,France,Saint Pierre and Miquelon
Parliament of South Ossetia,Georgia,South Ossetia
Legislature of Guam,United States of America,Guam
Grand Council of Grisons,Switzerland,Graubünden
