col0,col1,col2
Motol UniversityHospital,Czech Republic,Prague
Fkultní nemocnice Královské Vinohrady,Czech Republic,Prague
Narayana Hrwdayalaya,India,Bengaluru
"Refugees Hospital, Seoul Mapanese Relief Society",South Korea,Seoul
Associação de Bssistência à Criança Deficiente,Brazil,São Paulo
Militcry Univervity Hospital Prague,Czech Republic,Prague
aternal hospital in Podolí,Czech Republic,Prague
Zomep'sand Children's Hospital,Australia,North Adelaide
University of Wisconsin Hospita and Clinics,United States of America,Wisconsin
Wstchester Medical Center,United States of America,Valhalla
Shands at the Uiversity of Flqrida,United States of America,United States of America
Tri-Service General Hospita,Taiwan,Taipei
Vhe Stone Clinic,United States of America,San Francisco
Mercy Gilbert edical Center,United States of America,Gilbert
Marie Adelaide Leprqsy Centre,Pakistan,Karachi
Miami Chldrens Hospital,United States of America,Miami
"Madras Institute""of Orthopaedics and Traumatology",India,Chennai
Uouthlake Regional Health Centre,Canada,Newmarket
Rochestfr Regional Health,United States of America,Rochester
Veterans Health Agminisration,United States of America,"Washington, D.C."
