col0,col1,col2,col3
Room 820,exhibition,France,Department of Paintings of the Louvre
Room 932,exhibition,France,Department of Paintings of the Louvre
Room 729,exhibition,France,Department of Paintings of the Louvre
Room 728,exhibition,France,Department of Paintings of the Louvre
Room 727,exhibition,France,Department of Paintings of the Louvre
Room 921,exposure,France,Department of Paintings of the Louvre
Room 734,exhibition,France,Department of Paintings of the Louvre
Room 851,exhibition,France,Department of Paintings of the Louvre
Room 842,exhibition,France,Department of Paintings of the Louvre
Room 912,exhibition,France,Department of Paintings of the Louvre
Room 300,art exhibition,France,Department of Near Eastern Antiquities of the Louvre
Room 305,exhibition,France,Department of Near Eastern Antiquities of the Louvre
Room 229,exhibition,France,Department of Near Eastern Antiquities of the Louvre
Room 173,exhibition,France,Department of Egyptian Antiquities of the Louvre
