col0,col1,col2,col3
West Japan Railway Company,Nippon Travel Agency,Japan,Kita-ku
Takamatsu-Kotohira Electric Railroad,Kotoden Bus,Japan,Takamatsu
East Japan Railway Company,Tokyo Monorail,Japan,Shibuya
Odakyu Electric Railway,Enoshima Electric Railway,Japan,Shinjuku-ku
Canadian Pacific Railway,Canadian Pacific Air Lines,Canada,Calgary
Kyushu Railway Company,Caterpillar Kyushu,Japan,Fukuoka
Central Japan Railway Company,Nippon Sharyo,Japan,Nagoya
SNCB/NMBS,OSR France,Belgium,Brussels metropolitan area
Hungarian State Railways,MÁV START Zrt.,Hungary,Budapest
Ferrovie dello Stato Italiane,Trenitalia,Italy,Rome
Swiss Federal Railways,SBB Cargo,Switzerland,Bern
AG für Verkehrswesen,Lenz & Co.,German Reich,Berlin
Société Nationale des Chemins de Fer Luxembourgeois,CFL cargo,Luxembourg,Luxembourg
Deutsche Bahn,DB Regio,Germany,BahnTower
SNCF,Eurostar,France,Saint-Denis
DB Regio,BVR Busverkehr Rheinland,Germany,Frankfurt am Main
Nederlandse Spoorwegen,Abellio,Netherlands,Utrecht
Amtrak,Washington Terminal Company,United States of America,"Washington, D.C."
Izuhakone Railway,Izuhakone Bus,Japan,Mishima
Toyama Chihō Railway,Kaetsunou Bus,Japan,Toyama
