col0,col1,col2,col3
1623 papal conclave,Apostolic Palace,1644 papal conclave,1623-08-06
1513 papal conclave,Sistine Chapel,1521–22 papal conclave,1513-03-14
1370 papal conclave,Palais des Papes,1378 papal conclave,1371-01-07
April 1555 papal conclave,Sistine Chapel,May 1555 papal conclave,1555-04-19
1669–70 papal conclave,Apostolic Palace,1676 papal conclave,1670-04-29
September 1503 papal conclave,Sistine Chapel,October 1503 papal conclave,1503-10-02
1914 papal conclave,Sistine Chapel,1922 papal conclave,1914-09-03
1342 papal conclave,Palais des Papes,1352 papal conclave,1342-05-15
1431 papal conclave,Santa Maria sopra Minerva,1447 papal conclave,1431-03-12
1903 papal conclave,Sistine Chapel,1914 papal conclave,1903-08-04
October 1978 papal conclave,Sistine Chapel,2005 papal conclave,1978-10-16
1492 papal conclave,Sistine Chapel,September 1503 papal conclave,1492-08-20
1939 papal conclave,Sistine Chapel,1958 papal conclave,1939-03-02
July 1276 papal conclave,Archbasilica of St. John Lateran,September 1276 papal election,1976-07-11
1484 papal conclave,Apostolic Palace,1492 papal conclave,1484-09-07
