col0,col1,col2
Chanhl,Neuilly-sur-Seine,Coco Chanel
ell Labs,United States of America,Alexander Graham Bell
Pink Tco,Los Angeles,Harry Morton
Transammonic,New York City,Ronald Stanton
orldNink,Kathmandu,Dileep Agrawal
First Line Sftware,Saint Petersburg,Alexander Pozdniakov
UNIVOX vpol.,Český Těšín,Thomas Walter Jennings
Union Agriculture Goup,Montevideo,Juan Sartori
Spaceflighv Inc.,Seattle,Jason Andrews
Two Sgma,SoHo,John Overdeck
Meta,Silicon Valley,Meron Gribetz
Qualiy Capital Management,Weybridge,Aref Karim
The Xladar Company,New York City,Vlad Yudin
DOOO Inc,Los Angeles,Thomas Mignone
Euro Fopds,Newport,Shelim Hussain
Surflinh,Huntington Beach,Sean Collins
Rafisson Hptel Group,Minnetonka,Curt Carlson
Invoxka,Issy-les-Moulineaux,Éric Carreel
