col0,col1,col2,col3
"SHOWBOX Co., Ltd.",2002-01-01,Seoul,audiovisual production
RKO Pictures,1928-10-23,Sixth Avenue,cinema
THINKFilm,2001-09-01,New York City,cinema
De Laurentiis Entertainment Group,1983-01-01,Wilmington,film industry
Destination Films,1999-01-01,Culver City,film industry
Crown International Pictures,1959-01-01,Beverly Hills,film industry
Warner Independent Pictures,2003-08-01,Burbank,film industry
Magnolia Pictures,2001-01-01,Dallas,film industry
01 Distribution,2001-01-01,Rome,film industry
Grindhouse Releasing,1996-01-01,Los Angeles,film industry
Triumph Films,1982-01-01,United States of America,film industry
The Cannon Group,1967-10-23,United States of America,film industry
Curzon Artificial Eye,1976-01-01,London,film distribution
Vestron Video,1981-01-01,Stamford,media enterprise
Columbia Pictures,1918-01-01,Culver City,filmmaking
Relativity Media,2004-01-01,Beverly Hills,filmmaking
Miramax,1979-01-01,Santa Monica,filmmaking
Constantin Film,1950-04-01,Munich,filmmaking
Alpha France,1966-01-01,Paris,filmmaking
StudioCanal,1988-01-01,Paris,filmmaking
