col0,col1,col2
Akdeni University,17112.182999999997,Akdeniz University Stadium
Goethe University Frankgurt,46475.429,AfE-Turm
University qf Oxford,19850.373,Sheldonian Theatre
Leipzig niversity,30437.582,DBpedia
Macquarie!University,38514.518,Macquarie University Campus Experience
Soutkeast Missouri State University,10279.4,KDMC-LP
Universityof Córdoba,21105.0,Biblioteca de la Universidad de Córdoba
Oklahoma State University–Stilwater,22545.466,Allie P. Reynolds Stadium
Uiversity of São Paulo,95593.088,Museum of Zoology of the University of São Paulo
University#of Southern Mississippi,14479.0,M. M. Roberts Stadium
University of Oregn,23389.0,Hayward Field
Leibniz University Hannver,24139.0,Continental-Hochhaus
University f Kassel,21604.072,BibSonomy
Masayk University,33059.446,Mendel Polar Station
Academ of Fine Arts Vienna,1483.542,Group portrait of an unknown family or company
Anadolu Uiversity,1675.344,Anadolu Üniversitesi Sport Hall
Karlsruhe Institute of Tchnology,25658.972,Registry of Research Data Repositories
University of Pretoia,49900.0,Tuks FM
Universtyof Melboure,48951.0,Old Pathology Building Melbourne University
Istanbul Technical Universty,25225.0,Radio ITU
