col0,col1,col2
Santuario Madonna di Novi Velia,Novi Velia,Roman Catholic Diocese of Vallo della Lucania
Basilica Sanctuary of Santa Maria de Finibus Terrae,Castrignano del Capo,Roman Catholic Diocese of Ugento-Santa Maria di Leuca
Santuario di Santa Maria dei Lumi,Civitella del Tronto,Roman Catholic Diocese of Teramo-Atri
santuario di Maria Santissima del Lattani,Roccamonfina,Roman Catholic Diocese of Teano-Calvi
"Sanctuary dell'Arcella, Padua",Padua,Roman Catholic Diocese of Padua
Santuario della Madonna di Pasano,Sava,Roman Catholic Diocese of Oria
Santuario della Madonna del Sangue,Re,Roman Catholic Diocese of Novara
Santuario della Madonnina,Verolengo,Roman Catholic Diocese of Ivrea
Church of the Name of the Virgin Mary (Lomec),Nestanice,Roman Catholic Diocese of České Budějovice
Santuário do Bom Jesus da Lapa,Bom Jesus da Lapa,Roman Catholic Diocese of Bom Jesus da Lapa
Moglietti sanctuary,Coggiola,Roman Catholic Diocese of Biella
