col0,col1,col2
Prague Václav Havel Airport,Prague,Letiště Praha
Josep Tarradellas Airport Barcelona-El Prat,Barcelona,Aena
Ninoy Aquino International Airport,Benigno Aquino Jr.,Manila International Airport Authority
Piedras Negras International Airport,Piedras Negras,Administradora Coahuilense de Infraestructura y Transporte Aéreo
"Oslo Airport, Fornebu",Oslo,Norwegian Civil Aviation Administration
Taoyuan International Airport,Taoyuan City,Taoyuan International Airport Corporation
Baltimore/Washington International Thurgood Marshall Airport,"Washington, D.C.",Maryland Aviation Administration
Tribhuvan International Airport,Kathmandu,Civil Aviation Authority of Nepal
Kryvyi Rih International Airport,Kryvyi Rih,Kryvyi Rih Municipality
Atatürk International Airport,Istanbul,TAV Airports Holding
Paris-Charles de Gaulle Airport,Paris,Groupe ADP
Milan–Malpensa Airport,Milan,Società Esercizi Aeroportuali
Frankfurt Airport,Frankfurt am Main,Fraport
Recife/Guararapes–Gilberto Freyre International Airport,Recife,Infraero
São Paulo-Guarulhos International Airport,São Paulo,Infraero
José Martí International Airport,José Martí,Empresa Cubana de Aeropuertos y Servicios Aeronáuticos
LaGuardia Airport,Fiorello H. La Guardia,Port Authority of New York and New Jersey
San Carlos de Bariloche Airport,Luis Candelaria,Argentine Air Force
Baghdad International Airport,Saddam Hussein,United States Air Force
