col0,col1,col2,col3
Arbeiterwohlfahrt,Arbeitsgemeinschaft für Kinder- und Jugendhilfe,1919-12-13,association under the French law of 1901
Arbeitskreis Neue Erziehung,Initiative Transparent Civil Society,1946-01-01,registered association
Action for World Solidarity,Initiative Transparent Civil Society,1957-01-01,registered association
Deutsche Gesellschaft für Hämatologie und Onkologie,Informationsdienst Wissenschaft e.V.,1937-01-01,registered association
Deutsche Dermatologische Gesellschaft,Informationsdienst Wissenschaft e.V.,1889-01-01,registered association
German Immunology Society,Deutsches Nationalkomitee Biologie,1967-01-01,registered association
German Society for Plant Sciences,Deutsches Nationalkomitee Biologie,1882-01-01,registered association
German Federation of the Deaf,German Parity Welfare Association,1950-01-01,registered association
LSVD,German Parity Welfare Association,1990-02-18,registered association
Deutsche AIDS-Hilfe e.V.,German Parity Welfare Association,1983-01-01,registered association
Bundesverband Deutscher Gartenfreunde,German alliance for nature conservation,1921-01-01,registered association
Deutsches Institut für Menschenrechte,German Commission for UNESCO,2001-01-01,registered association
Allgemeiner Deutscher Fahrrad-Club,Bundesnetzwerk Bürgerschaftliches Engagement,1979-09-27,registered association
Deutscher Bibliotheksverband,Bibliothek & Information Deutschland,1949-01-01,registered association
Berufsverband Information Bibliothek e. V.,Bibliothek & Information Deutschland,2000-01-01,registered association
United Nations Association of Germany,World Federation of United Nations Associations,1952-01-01,registered association
Deutsche Krebsgesellschaft (German Cancer Society),Association of the Scientific Medical Societies in Germany,1900-01-01,registered association
Bundesverband der Ärzte des Öffentlichen Gesundheitsdienstes,German Civil Service Federation,1950-01-01,registered association
Deutsche Krankenhausgesellschaft,European Movement Germany,1949-01-01,registered association
Zentralverband des Deutschen Baugewerbes,Zentralverband des Deutschen Handwerks,1899-01-01,registered association
