col0,col1,col2
2012–13 MVV Maastricht season,MVV Maastricht,2012-2013 one-year-period
2012–13 Willem II season,Willem II,2012-2013 one-year-period
2012–13 N.E.C. season,N.E.C.,2012-2013 one-year-period
2011–12 Paris Saint-Germain F.C. season,Paris Saint-Germain F.C.,2011-2012 one-year-period
2011–12 Queens Park Rangers F.C. season,Queens Park Rangers F.C.,2011-2012 one-year-period
2011–12 FC Bayern Munich season,FC Bayern Munich,2011-2012 one-year-period
2011–12 S.S.C. Napoli season,S.S.C. Napoli,2011-2012 one-year-period
2010–11 Oud-Heverlee Leuven season,Oud-Heverlee Leuven,2010-2011 one-year-period
2010–11 SC Heerenveen season,SC Heerenveen,2010-2011 one-year-period
2010–11 Sint-Truidense V.V. season,Sint-Truidense V.V.,2010-2011 one-year-period
2009–10 FC Twente season,FC Twente,2009-2010 one-year-period
2009–10 Atlético Madrid season,Atlético Madrid,2009-2010 one-year-period
2006–07 SC Heerenveen season,SC Heerenveen,2006-2007 one-year-period
2006–07 Club Brugge K.V. season,Club Brugge K.V.,2006-2007 one-year-period
2005–06 AZ Alkmaar season,AZ Alkmaar,2005-2006 one-year-period
2001–02 Vitesse season,Vitesse,2001-2002 one-year-period
2001–02 FC Barcelona season,FC Barcelona,2001-2002 one-year-period
1996–97 Vitesse season,Vitesse,1996-1997 one-year-period
1993–94 Vitesse season,Vitesse,1993-1994 one-year-period
1993–94 R.S.C. Anderlecht season,R.S.C. Anderlecht,1993-1994 one-year-period
