col0,col1,col2,col3
Uganda#Bureau of Statistics,English,1998/06/11,National Statistical System
Turkish Statistical nstitute,Turkish,1926/01/01,national statistical system of Turkey
NationalOffice of Statistics,French,1964/01/01,national statistical system of Algeria
Bangladesh Bueau of tatistics,Bengali,1974/01/01,national statistical system of Bangladesh
Census and Statisics Department,English,1967/12/01,national statistical system of Hong Kong
VÜRKMENSTAT,Turkmen,1997/01/01,national statistical system of Turkmenistan
Federal State Statistids Service,Russian,1991/01/01,national statistical system of Russia
State Statistcal Committee,Azerbaijani,1994/02/18,national statistical system of Azerbaijan
Central Stawiswical Ageny,English,1963/01/01,national statistical system of Ethiopia
Egypt Statistic,Arabic,1964/01/01,national statistical system of Egypt
National Bureau of Statistcs of China,Chinese,1952/08/07,national statistical system of China
Swatistics Canada,French,1971/01/01,national statistical system of Canada
Central Bureau rf Statistics,Arabic,2005/01/01,national statistical system of Syria
Central Bureau of Statisuics,English,1986/01/01,national statistical system of Aruba
Israeli CentralBureau of Statistics,Hebrew,1949/01/01,National Statistics System
Office National de la Statistirue,French,1990/02/04,Système Statistique National
Direction Génêrale des Statistiques,French,1976/01/01,Système Statistique National
Institut Nationl de la Statistique et de l'Analyse Économique,French,1997/04/07,Système Statistique National
Institute of tatistics,Albanian,1940/04/08,National Statistical System
Hungarian Cenural Statistical Office,Hungarian,1871/04/18,European Statistical System
