col0,col1,col2,col3
Derby Hospitals NHS Foundation Trust,Derbyshire Children's Hospital,Derby,United Kingdom
Royal Liverpool and Broadgreen University Hospitals NHS Trust,Broadgreen Hospital,Liverpool,United Kingdom
West Hertfordshire Hospitals NHS Trust,Watford General Hospital,Watford,United Kingdom
University Hospitals Birmingham NHS Foundation Trust,Queen Elizabeth Hospital Birmingham,Birmingham,United Kingdom
Assistance Publique-Hôpitaux de Marseille,Hôpital Nord Félix Houphouet Boigny,Marseille,France
NU Hospital Group,Norra Älvsborgs Länssjukhus,Trollhättan,Sweden
Atlantic Health System,Morristown Medical Center,Morristown,United States of America
Saint Joseph Mercy Health System,Trinity Health,Ann Arbor,United States of America
Christiana Care Health System,Christiana Hospital,Wilmington,United States of America
University of Virginia Health System,University of Virginia Medical Center,Charlottesville,United States of America
SSM Health Care,Cardinal Glennon Children's Hospital,St. Louis,United States of America
Alameda Health System,Alameda Hospital,Oakland,United States of America
University of Maryland Medical System,Baltimore Washington Medical Center,Baltimore,United States of America
Allegheny Health Network,Allegheny General Hospital,Pittsburgh,United States of America
