col0,col1,col2
Roman Catholic Diocese of Basse-Terre,1780.0,410000
Roman Catholic Diocese of Avezzano,1700.0,119210
Roman Catholic Diocese of Mondovì,2190.0,126233
Roman Catholic Diocese of Aveiro,1537.0,312000
Roman Catholic Diocese of Rio Grande,12270.0,300000
Roman Catholic Diocese of Bacabal,16945.0,520704
Roman Catholic Diocese of Sonsonate,1225.0,559000
Roman Catholic Diocese of Yakima,46051.0,600055
Roman Catholic Diocese of Rockhampton,415000.0,435100
Roman Catholic Diocese of Belize City-Belmopan,22966.0,361000
Roman Catholic Diocese of Alife-Caiazzo,580.0,70800
Roman Catholic Diocese of Barreiras,76054.0,407505
Roman Catholic Diocese of New Ulm,25535.0,287700
Roman Catholic Diocese of Mantua,2080.0,376015
Roman Catholic Diocese of Versailles,2284.4,1394266
Roman Catholic Diocese of Nashik,57532.0,3046000
Roman Catholic Diocese of Agen,5384.0,341700
Roman Catholic Diocese of Città di Castello,820.0,64800
Roman Catholic Diocese of Mohale's Hoek,5799.0,713000
Roman Catholic Diocese of Port-Louis,1843.0,1143069
Roman Catholic Diocese of Jalapa,3985.0,481920
Roman Catholic Diocese of Pitigliano-Sovana-Orbetello,2177.0,69000
Roman Catholic Diocese of Piracicaba,4663.0,1020000
Roman Catholic Diocese of Pinheiro,21360.0,486000
Roman Catholic Diocese of Plzeň,9236.0,836500
Roman Catholic Diocese of Pinar del Río,13500.0,873000
Roman Catholic Diocese of Pinerolo,1440.0,96000
Roman Catholic Diocese of Piacenza-Bobbio,3714.0,337632
Roman Catholic Diocese of Piedras Negras,56608.0,571102
Roman Catholic Diocese of Picos,23121.0,398000
Roman Catholic Diocese of Piazza Armerina,2003.0,221779
Roman Catholic Diocese of Phoenix,113831.0,4294124
Roman Catholic Diocese of Petrópolis,2880.0,849000
Roman Catholic Diocese of Petrolina,16260.0,422100
Roman Catholic Diocese of Peterborough,25900.0,456963
Roman Catholic Diocese of Pesqueira,10065.0,471000
Roman Catholic Diocese of Pereira,6126.0,1380000
Roman Catholic Diocese of Pensacola-Tallahassee,36724.0,1427000
Roman Catholic Diocese of Penonomé,4947.0,267000
Roman Catholic Diocese of Penedo,8095.0,1011000
Roman Catholic Diocese of Penang,46855.0,7063290
Roman Catholic Diocese of Pelplin,13361.0,775000
Roman Catholic Diocese of Pavia,782.0,192891
Roman Catholic Diocese of Pekhon,25890.0,243714
Roman Catholic Diocese of Pemba,82625.0,2121000
Roman Catholic Diocese of Paulo Afonso,26803.0,414000
Roman Catholic Diocese of Patos de Minas,35416.0,631000
Roman Catholic Diocese of Patos,10874.0,408900
Roman Catholic Diocese of Pathein,25328.0,5221000
Diocese of Pasig,78.0,1639697
Roman Catholic Diocese of Pasto,7190.0,941450
Roman Catholic Diocese of Parramatta,4289.0,1083489
