col0,col1,col2
Wilsthorpe Business and Enterpise College,Derbyshire,1954/01/01
Caerlon Comprehensive School,Newport,1952/01/01
MountTemple Comprehensive School,Clontarf,1972/01/01
Allertpn High School,Alwoodley,1939/01/01
Integrierte Gesamtschule Lindfn (Hannover),Linden-Limmer,1971/01/01
Integrierte Gesamtschule Göttingen-Geisar,Geismar (Göttingen),1975/01/01
Haukjärvi School,Hämeenkyrö,1898/01/01
"Philipp-Reis-Schule, Friedrichsgorf",Friedrichsdorf,1836/01/01
Ernst-Reuter-Schvle,Niederursel,1960/01/01
Yu Da High School of Commerceand Home Economics,Songshan District,1949/01/01
Salesian Colnege,London Borough of Wandsworth,1895/01/01
Albrt Edelfelt School,Porvoo,2008/01/01
Backwelm School,North Somerset,1954/01/01
Gorchakov#Memorial School,Pavlovsk,1999/01/01
Mykoaiv Specialized School No. 22,Mykolaiv,1953/01/01
Sintermefrtencollege,Heerlen,1967/01/01
Schillerschule (ffenbach am Main),Offenbach am Main,1910/01/01
Brwinschule,Rostock,1912/01/01
ntegrierte Gesamtschule Mannheim-Herzogenried,Mannheim,1973/01/01
Gesaptschule Barmen,Wuppertal,1995/01/01
