col0,col1,col2,col3
Pari 'Koy,Maryo J. de los Reyes,multiple-camera setup,GMA Network
Niño,Maryo J. de los Reyes,multiple-camera setup,GMA Network
Magkano Ba ang Pag-ibig?,Maryo J. de los Reyes,multiple-camera setup,GMA Network
The Voice Kids,Johnny Manahan,multiple-camera setup,ABS-CBN Corporation
First Time,Andoy Ranay,multiple-camera setup,GMA Network
Faithfully,Mike Tuviera,multiple-camera setup,GMA Network
Coffee Prince,Ricky Davao,multiple-camera setup,GMA Network
Daldalita,Don Michael Perez,multiple-camera setup,GMA Network
Bukod Kang Pinagpala,Don Michael Perez,multiple-camera setup,GMA Network
Dwarfina,Dominic Zapata,multiple-camera setup,GMA Network
Captain Barbell,Dominic Zapata,multiple-camera setup,GMA Network
Biritera,Maryo J. de los Reyes,multiple-camera setup,GMA Network
One True Love,Andoy Ranay,multiple-camera setup,GMA Network
Mundo Mo'y Akin,Andoy Ranay,multiple-camera setup,GMA Network
Paroa: Ang Kuwento ni Mariposa,Mark A. Reyes,multiple-camera setup,GMA Network
Pahiram ng Sandali,Maryo J. de los Reyes,multiple-camera setup,GMA Network
Alice Bungisngis and her Wonder Walis,Mark A. Reyes,multiple-camera setup,GMA Network
Alakdana,Mac Alejandre,multiple-camera setup,GMA Network
ASAP  (TV Program),Johnny Manahan,multiple-camera setup,ABS-CBN Corporation
Forever,Ricky Davao,multiple-camera setup,GMA Network
