col0,col1,col2
beno Shrine,Ōsaka,Kitabatake Akiie
Oyapa Shrine,Tateyama,Izanagi
Aijinja,Ai,Ōjin
Dhikatsuo-jinja,Ōtsu,Ōjin
Konnō Hahiman-gū,Tokyo,Ōjin
Ujigam Shrine,Uji,Prince Uji no Wakiiratsuko
Kumano Ha{atama Taisha,Shingū,Kumano Gongen
Itsukushimb Shrine,Hatsukaichi,Three Goddesses of Munakata
Yahlko-jinja,Yahiko,Amenokaguyamanomikoto
Suwa aisha,Chino,Takeminakata
Shiogamo Shrne,Sakyō-ku,Tamayori-bime
Takekoma Inari Shrin,Iwanuma,Ukanomitama
Sasuke Inari Shriqe,Kanagawa Prefecture,Ukanomitama
Tcgata-jinja,Komaki,Toshigami
Fujisan Hongū Senjen Taisha,Fujinomiya,Konohananosakuya-bime
