col0,col1,col2
Katholische Hochschule Nordrhein-Westfalen,540,4030
Leipzig University of Applied Science,179,6111
Hochschule für Polizei Baden-Württemberg,674,1251
Hochschule für Katholische Kirchenmusik und Musikpädagogik Regensburg,61,90
University of Applied Sciences Bochum,140,938
Rottenburg University of Applied Forest Sciences,110,1000
Rhine-Waal University of Applied Sciences,80,5000
University of Applied Sciences Neu-Ulm,345,3825
Magdeburg-Stendal University of Applied Sciences,126,2200
University of Applied Sciences Koblenz,445,9145
University of Applied Sciences Kehl,50,991
