col0,col1,col2,col3
Prinz Luitpold Hut,1880-01-01,Germany,1880-01-01
Refuge du Col de la Vanoise,1902-01-01,France,1902-01-01
Refuge de l'Aigle,1910-01-01,France,1910-01-01
Refuge d'Avérole,1975-01-01,France,1975-01-01
Solsteinhaus,1912-01-01,Austria,1912-01-01
Landsberger Hütte,1929-01-01,Austria,1929-01-01
Silvrettahütte,1865-01-01,Switzerland,1865-01-01
Rifugio Marco e Rosa,1964-01-01,Italy,1913-01-01
Quintino Sella Hut,1885-01-01,Italy,1885-01-01
Refuge Marinelli Bombardieri,1880-01-01,Italy,1880-01-01
Rifugio Campo Base,1982-01-01,Italy,1982-01-01
