col0,col1,col2
B.B. King's Blues Club,United States of America,B.B. King's Blues Club of New York
Eurasia,Ukraine,restaurant
Peter Pane,Germany,restaurant
Yakitoriya,Russia,restaurant
Gusto,United Kingdom,restaurant
dean&david,Luxembourg,restaurant
Amici's East Coast Pizzeria,United States of America,restaurant
Philly Pretzel Factory,United States of America,restaurant
Vips,Spain,restaurant
Tavern Yerevan,Armenia,Tavern Yerevan
Hans im Glück,Switzerland,restaurant
Primanti Brothers,United States of America,restaurant
VIPS,People's Republic of China,restaurant
Kings Family Restaurants,United States of America,restaurant
