col0,col1,col2
123rd Rocket Brigade,1969-07-01,Ukraine
1st Brigade of National Guard,2014-07-27,Ukraine
49th Anti-Aircraft Rocket Brigade,1967-11-14,Russia
288th Artillery Brigade,1942-12-11,Russia
6 OTBr VSRF,1942-01-01,Russia
6th Anti-Aircraft Brigade,1940-01-01,United Kingdom
31st Brigade,1981-07-01,France
3rd brigade,2012-01-01,Sweden
"4th Brigade Combat Team, 10th Mountain Division",2005-01-01,United States of America
Ottawa Brigade of Garrison Artillery,1861-01-01,Canada
12th Indian Cavalry Brigade,1918-01-01,British Raj
Oz Brigade,2015-12-27,Israel
58th Motorized Infantry Brigade,2015-01-01,Ukraine
56th Motorized Brigade,2015-01-01,Ukraine
54th Mechanized Brigade,2014-01-01,Ukraine
53rd Mechanized Brigade,2014-01-01,Ukraine
25th Transport Aviation Brigade,1992-01-01,Ukraine
10th Mountain Brigade (Ukraine),2015-10-01,Ukraine
18th Motor Rifle Brigade,2008-01-01,Russia
36th Tank Brigade,1941-01-01,United Kingdom
