col0,col1,col2,col3
Hunslet Hawks,United Kingdom,1973-01-01,rugby union
Hull Kingston Rovers,United Kingdom,1882-01-01,rugby union
Huddersfield Giants,United Kingdom,1895-01-01,rugby union
Gateshead Thunder,United Kingdom,1999-01-01,rugby union
Featherstone Rovers,United Kingdom,1902-01-01,rugby union
Crusaders Rugby League,United Kingdom,2005-01-01,rugby union
Barrow Raiders,United Kingdom,1875-01-01,rugby union
Dewsbury Rams,United Kingdom,1898-01-01,rugby union
Villeneuve Leopards,France,1934-01-01,rugby union
Toulouse Olympique,France,1937-01-01,rugby union
Racing Club Albi XIII,France,1934-01-01,rugby union
Baltimore Blues,United States of America,2011-01-01,rugby union
Jacksonville Axemen,United States of America,2006-01-01,rugby union
South Eastern Titans,Australia,2007-01-01,rugby league
Toronto Wolfpack,Canada,2016-01-01,rugby league
Mackillop Sharks,Australia,1973-01-01,rugby union
North West Wolves,Australia,2010-01-01,rugby union
Doveton Steelers,Australia,2001-01-01,rugby union
Melton Broncos,Australia,2013-01-01,rugby union
Rockingham Coastal Sharks,Australia,1988-01-01,rugby union
