col0,col1,col2,col3
William Woods University,"One University Avenue, Fulton, MO, 65251-1098",master's colleges and universities: larger programs,Christian Church (Disciples of Christ)
Gardner–Webb University,"Main St, Boiling Springs, NC, 28017-0997",doctoral university: moderate research activity,Southern Baptist Convention
Wesleyan College,"4760 Forsyth Rd, Macon, GA, 31210-4462",baccalaureate colleges: arts and sciences focus,United Methodist Church
Carson Newman University,"1646 S Russell Ave, Jefferson City, TN, 37760",master's colleges and universities: medium programs,Baptists
Bethel University,"3900 Bethel Dr, Saint Paul, MN, 55112",master's colleges and universities: larger programs,Baptists
St. Gregory's University,"1900 W MacArthur, Shawnee, OK, 74804",baccalaureate colleges: diverse fields,Catholic Church
Saint Anselm College,"100 Saint Anselm Drive, Manchester, NH, 03102-1310",baccalaureate colleges: arts and sciences focus,Catholic Church
Assumption College,"500 Salisbury St, Worcester, MA, 01609-1296",baccalaureate colleges: arts and sciences focus,Catholic Church
Trinity Washington University,"125 Michigan Ave NE, Washington, DC, 20017-1094",master's colleges and universities: larger programs,Catholic Church
St. Edward's University,"3001 S Congress Ave, Austin, TX, 78704-6489",master's colleges and universities: larger programs,Catholic Church
Andrews University,"4150 Administration Drive, Room 136, Berrien Springs, MI, 49104",doctoral university: moderate research activity,Seventh-day Adventist Church
St. Bonaventure University,"3261 W. State Road, Saint Bonaventure, NY, 14778",master's colleges and universities: medium programs,Catholic Church
Duquesne University,"Administration Bldg 600 Forbes Ave, Pittsburgh, PA, 15282",doctoral university: higher research activity,Catholic Church
Boston College,"140 Commonwealth Avenue, Chestnut Hill, MA, 02467",doctoral university: highest research activity,Catholic Church
Carroll University,"100 N East Ave, Waukesha, WI, 53186",master's colleges and universities: small programs,Presbyterian Church (U.S.A.)
Loma Linda University,"11139 Anderson Street, Loma Linda, CA, 92350",special focus four-year: medical schools and centers,Seventh-day Adventist Church
Southwestern Adventist University,"100 W Hillcrest, Keene, TX, 76059",baccalaureate colleges: diverse fields,Seventh-day Adventist Church
Oakwood University,"7000 Adventist Blvd NW, Huntsville, AL, 35896",baccalaureate colleges: diverse fields,Seventh-day Adventist Church
Westminster Theological Seminary,"2960 W Church Rd, Glenside, PA, 19038",special focus four-year: faith-related institutions,Protestantism
Wheaton College,"501 College Ave, Wheaton, IL, 60187-5593",baccalaureate colleges: arts and sciences focus,undenominationalism
