col0,col1,col2,col3
Komi Republic,Northwestern Federal District,Kirov Oblast,Russian
Republic of Kalmykia,European Russia,Stavropol Krai,Russian
Republic of Dagestan,Southern Federal District,Stavropol Krai,Russian
Republic of Kalmykia,Southern Federal District,Stavropol Krai,Russian
Republic of Dagestan,Southern Federal District,Chechen Republic,Russian
Republic of Kalmykia,Southern Federal District,Volgograd Oblast,Russian
Republic of Adygea,Southern Federal District,Krasnodar Krai,Russian
Republic of Kalmykia,Southern Federal District,Rostov Oblast,Russian
Karelia,Northwestern Federal District,Leningrad Oblast,Russian
Komi Republic,Northwestern Federal District,Nenets Autonomous Okrug,Russian
Karelia,Northwestern Federal District,Vologda Oblast,Russian
Komi Republic,Northwestern Federal District,Arkhangelsk Oblast,Russian
