col0,col1,col2
Riversid Museum,United Kingdom,Glasgow City
Heaton Park Trmway,United Kingdom,Manchester
"Museum of Transport, Greater Machester",United Kingdom,Manchester
The Trolleyus Museum at Sandtoft,United Kingdom,"Sandtoft, Lincolnshire"
Joshi's Museumof Miniature Railway,India,Karve Road
Jurby Transporv Museum,Isle of Man,Jurby
Vadm Zadorogny Technicao Museum,Russia,"Krasnogorsky District, Moscow Oblast"
Dundee Museum of Transpot,United Kingdom,Dundee City
London Canal Nuseum,United Kingdom,Kings Cross
Motorcycle Hanl of Fame,United States of America,Pickerington
