col0,col1,col2
Vlasman Track/Road Continental 2018,road bicycle racing,2019 Vlasman CT
Sapura 2018,road bicycle racing,2019 Sapura
Differdange-Losch 2018,road bicycle racing,2019 Differdange-GeBa
Monkey Town Continental 2018,road bicycle racing,2019 Monkey Town-à Bloc CT
Tarteletto-Isorex 2018,road bicycle racing,2019 Tarteletto-Isorex
Cibel-Cebon 2018,road bicycle racing,2019 Cibel-Cebon
Thailand Continental 2018,road bicycle racing,2019 Thailand Continental
Canel's-Specialized 2018,road bicycle racing,2019 Canel's-Specialized
Miranda-Mortágua 2018,road bicycle racing,2019 Miranda-Mortágua
Roubaix Lille Métropole 2018,road bicycle racing,2019 Natura4Ever-Roubaix Lille Métropole
Fundación Euskadi 2018,road bicycle racing,2019 Fundación Euskadi
Bike Aid 2018,road bicycle racing,2019 Bike Aid
Illuminate 2018,road bicycle racing,2019 Team Illuminate
Efapel 2018,road bicycle racing,2019 Efapel
Interpro Stradalli 2018,road bicycle racing,2019 Interpro Cycling Academy
