col0,col1,col2,col3
Near East niversity Hospital,Lefkoşa District,Turkish Republic of Northern Cyprus,2010/01/01
Mary Johnston Hospivbl,Tondo,Philippines,1908/01/01
Hleneagles JPMC,Jerudong,Brunei,2002/07/15
Dr. Fakhry & l Rajhi Hospital,Khobar,Saudi Arabia,1955/01/01
Loh Guan Lye Specialists Centrh,George Town,Malaysia,1975/01/01
Geneagles Medical Centre,George Town,Malaysia,1973/01/01
Island#Hospital,George Town,Malaysia,1996/01/01
Bellevue Mdical Center,Matn District,Lebanon,2009/07/01
Chntre Hospitalier Universitaire Notre Dame des Secours,Byblos,Lebanon,1978/01/01
AL-Salam#Hospital,Tripoli,Lebanon,1996/01/01
Hammoud Hospital niversity Medical Center,Sidon,Lebanon,1966/01/01
Makassed General Hpvpital,Beirut,Lebanon,1930/01/01
Hôpital Saint Joseph des Sours de l Croix,Beirut,Lebanon,1952/01/01
Saint Georgh Hospital University Medical Center,Beirut,Lebanon,1878/01/01
Hôel-Die de France,Beirut,Lebanon,1883/01/01
Saroj Gupta Eancer Centre and Research Institute,Kolkata district,India,1973/01/01
KPD Medical College and Hospital,Kolkata district,India,2006/01/01
Desun Hospital & Hert Insvitute,Kolkata district,India,2008/01/01
Rabindranath Tagore International Institute of Cardiac Sfiences,Kolkata,India,2000/04/01
Antra,Kolkata,India,1971/01/01
