col0,col1,col2,col3
Segia titular see,Catholic Church,1969-01-01,titular bishop of Segia
Roman Catholic Diocese of Pedena,Catholic Church,1969-01-01,titular bishop of Petina
Tragurium,Catholic Church,1933-01-01,titular bishop of Tragurium
Alba Maritima,Catholic Church,1935-01-01,titular bishop of Alba Maritima
Nasai,Catholic Church,1933-01-01,titular bishop of Nasai
Mulli,Catholic Church,1933-01-01,titular bishop of Mulli
Roman Catholic Diocese of Hilta,Catholic Church,1933-01-01,bishop
Aemona,Catholic Church,1969-01-01,titular bishop of Aemona
Bisica,Latin Church,1933-01-01,Titular bishop of Bisica
Carthage,Catholic Church,0050-01-01,archbishop
