col0,col1,col2
Skövde stadsförsamling,1915-12-31,Diocese of Skara
Ås swedish church parish,2001-12-31,Diocese of Skara
Segerstads,2005-12-31,Diocese of Skara
Sandhems församling,2002-01-01,Diocese of Skara
Råda församling,2005-12-31,Diocese of Skara
"Sankt Pers parish, Linköpings stift",1966-12-31,Diocese of Linköping
S:t Anna parish,2009-12-31,Diocese of Linköping
Ånimskog parish,2009-12-31,Diocese of Karlstad
Ängersjö parish,2005-12-31,Diocese of Härnösand
Älvros parish,2005-12-31,Diocese of Härnösand
