col0,col1,col2
5th Canadian Rangers Patrol Group,Newfoundland and Labrador,Canadian Army
2nd Canadian Rangers Patrol Group,Quebec,Canadian Army
"84th Independent Field Battery, RCA",Municipality of the District of Yarmouth,Canadian Army
"20th Independent Field Battery, RCA",Lethbridge,Canadian Army
36 Service Battalion,Halifax,Canadian Army
38 Service Battalion,Regina,Canadian Army
41 Service Battalion,Edmonton,Canadian Army
37 Service Battalion,St. John's,Canadian Army
33 Service Battalion,Ottawa,Canadian Army
32 Service Battalion,Toronto,Canadian Army
Military Music Center of the Bundeswehr,Bad Godesberg,Armed Forces Office
Schule für Strategische Aufklärung (Flensburg-Mürwik),Flensburg,Strategic Reconnaissance Command
