col0,col1,col2
La Tele,Chile,Grupo ATV
TV Gazeta,Brazil,Fundação Cásper Líbero
Fox Sports,Australia,Fox Sports Pty Limited
1+1 International,Ukraine,1+1 media
RPP TV,Peru,Grupo RPP
UKTV,United Kingdom,BBC Worldwide
Soviet Central Television,Soviet Union,USSR State Committee for Television and Radio
Canal 5,Mexico,TV Azteca
MTV Live,United States of America,ViacomCBS Domestic Media Networks
ABC News,Australia,Australian Broadcasting Corporation
ABC ME,Australia,Australian Broadcasting Corporation
ABC2,Australia,Australian Broadcasting Corporation
ABC,Australia,Australian Broadcasting Corporation
HBO Netherlands,Netherlands,WarnerMedia
Benfica TV,Portugal,S.L. Benfica
Lifetime Movies,United States of America,The Walt Disney Company
NSC TV,Brazil,NSC Comunicação
Eleven Sports,United Kingdom,Andrea Radrizzani
Star Sports,India,Star India
Charge!,United States of America,Sinclair Broadcast Group
