col0,col1,col2
Korona Kielce,2013–14 Ekstraklasa,Poland
Lechia Gdańsk,1955 Ekstraklasa,Poland
Hannover 96,1954 German football championship,Germany
FC Lokomotiv Moscow,2017 Russian Cup Final,Russia
Bradford City A.F.C.,1911 FA Cup Final,United Kingdom
Preston North End F.C.,1888 FA Cup Final,United Kingdom
Olympiacos F.C.,Olympiacos F.C. - Atlético Madrid match on the 16 September 2014,Greece
1. FC Kaiserslautern,2018–19 3. Liga,Germany
VfB Stuttgart,1998 UEFA Cup Winners' Cup Final,Germany
Watford F.C.,1984 FA Cup Final,United Kingdom
Everton F.C.,1995 FA Cup Final,United Kingdom
Chelsea F.C.,1915 FA Cup Final,United Kingdom
