col0,col1,col2
Pingtung County Council,16,55
Taoyuan City Council,14,60
Hsinchu County Council,13,36
Nantou County Council,8,37
council of Bristol City Council,34,70
council of Manchester City Council,32,96
council of Birmingham City Council,69,101
council of Leeds City Council,33,99
legislative body of Galway City Council,3,18
legislative body of Waterford City and County Council,5,32
legislative body of Limerick City and County Council,6,40
legislative body of Kerry County Council,4,33
legislative body of Cork County Council,8,55
legislative body of Cork City Council,6,31
