col0,col1,col2,col3
Pacific Park,United States of America,amusement park,1996-05-25
Six Flags México,Mexico,amusement park,2000-04-14
Adventure Park,Australia,amusement park,1994-10-24
Kongeparken,Norway,amusement park,1986-05-16
Italpark,Argentina,amusement park,1960-01-01
Cowboyland,Italy,amusement park,1995-06-03
Worlds of Fun,United States of America,amusement park,1973-05-26
Tivoli Friheden,Denmark,amusement park,1958-05-02
Silver Dollar City,United States of America,amusement park,1960-05-01
"Belmont Park, Montreal",Canada,amusement park,1923-01-01
Nigloland,France,amusement park,1987-06-13
Dollywood,United States of America,music venue,1961-01-01
