col0,col1,col2,col3
Glasgow Science Centre,United Kingdom,2001-01-01,Glasgow City
AHHAA,Estonia,1997-01-01,Tartu City
We The Curious,United Kingdom,2000-01-01,"Cabot, Bristol"
Techniquest,United Kingdom,1986-01-01,Cardiff Bay
Universum Science Center,Germany,2000-01-01,Horn-Lehe
Sagastad,Norway,2019-05-10,Nordfjordeid
ITU Science Center,Turkey,2007-01-01,Istanbul Province
Science North,Canada,1984-06-19,Greater Sudbury
Science Gallery,Ireland,2008-02-01,Trinity College Dublin
Winchester Science Centre,United Kingdom,2002-01-01,Winchester
Heureka,Finland,1989-01-01,Vantaa
Arktikum Science Museum,Finland,1992-12-02,Rovaniemi
Universeum,Sweden,2001-01-01,Gothenburg Municipality
Tietomaa,Finland,1988-06-29,Oulu
Techmania Science Center,Czech Republic,2005-01-01,Plzeň
Wolf Science Center,Austria,2008-01-01,Lower Austria
Pyongyang Sci-Tech Complex,North Korea,2015-01-01,Pyongyang
Space Center Houston,United States of America,1992-10-16,Houston
Dynamikum,Germany,2008-01-01,Pirmasens
Swiss Science Center Technorama,Switzerland,1982-01-01,Winterthur
