col0,col1,col2
Conservatoire artistique de Polynésie française,Papeete,Maco Tevane
The New School for Music Study,Kingston,Frances Clark
Helsinki Pop & Jazz Conservatory,Helsinki,Klaus Järvinen
Takarazuka Music School,Takarazuka,Ichizō Kobayashi
Fiesole School of Music,Fiesole,Piero Farulli
Royal Academy of Music,City of Westminster,"John Fane, 11th Earl of Westmorland"
Accademia Musicale Chigiana,Siena,Guido Chigi Saracini
Sibelius Academy,Helsinki,Martin Wegelius
Peabody Institute,Baltimore,George Peabody
National Conservatoire,Athens Municipality,Manolis Kalomiris
Gnessin Russian Academy of Music,Moscow,Elena Gnesina
Fryderyk Chopin University of Music,Warsaw,Józef Elsner
École Normale de Musique de Paris,17th arrondissement of Paris,Alfred Cortot
Saint Petersburg Conservatory,Saint Petersburg,Anton Rubinstein
Moscow Conservatory,Moscow,Anton Rubinstein
Franz Liszt Academy of Music,Budapest,Franz Liszt
Crane School of Music,Potsdam,Julia Ettie Crane
Colored Music Settlement School,New York City,David Mannes
Conservatoire Libanais,Beirut,Wadih Sabra
Mokranjac Music School,Belgrade,Stevan Stojanović Mokranjac
