col0,col1,col2,col3
Fehérvár RC,rugby union,1985-01-01,Hungary
Elefántok Rögbi SE,rugby union,1993-01-01,Hungary
Kinsale RFC,rugby union,1982-01-01,Ireland
Kilkenny RFC,rugby union,1886-01-01,Ireland
Gorey RFC,rugby union,1968-01-01,Ireland
Garda RFC,rugby union,1965-01-01,Ireland
Enniscorthy RFC,rugby union,1912-01-01,Ireland
Ennis RFC,rugby union,1923-01-01,Ireland
Edenderry RFC,rugby union,1951-01-01,Ireland
Birkirkara Alligators RFC,rugby union,1990-01-01,Malta
ARC Iuridica,rugby union,1956-01-01,Czech Republic
RC Lokomotiv Moscow,rugby union,1937-01-01,Russia
