col0,col1,col2,col3,col4
German submarine U-386,Kiel,Kiel,Howaldtswerke-Deutsche Werft,education
German submarine U-387,Kiel,Kiel,Howaldtswerke-Deutsche Werft,education
German submarine U-385,Kiel,Kiel,Howaldtswerke-Deutsche Werft,education
German submarine U-375,Kiel,Kiel,Howaldtswerke-Deutsche Werft,education
German submarine U-511,Lorient,Hamburg,Deutsche Werft,battle
German submarine U-341,Gdańsk,Emden,Nordseewerke,education
German submarine U-253,Gdańsk,Vegesack,Bremer Vulkan,education
German submarine U-259,Kiel,Vegesack,Bremer Vulkan,education
German submarine U-856,Lorient,Bremen,Deutsche Schiff- und Maschinenbau,education
German submarine U-1228,Lorient,Hamburg,Deutsche Werft,education
German submarine U-1222,Lorient,Hamburg,Deutsche Werft,education
German submarine U-1223,Lorient,Hamburg,Deutsche Werft,education
German submarine U-513,Lorient,Hamburg,Deutsche Werft,education
German submarine U-501,Lorient,Hamburg,Deutsche Werft,education
German submarine U-512,Lorient,Hamburg,Deutsche Werft,education
