col0,col1,col2
Summit Entertainment,Lions Gate Entertainment,Lionsgate Films
UPA,Comcast,DreamWorks Classics
Touchstone Pictures,The Walt Disney Company,Walt Disney Studios Motion Pictures
Universal Studios,Comcast,NBCUniversal
Cartoon Network Studios Europe,WarnerMedia,Cartoon Network
Regency Enterprises,Arnon Milchan,20th Century Studios
DreamWorks Animation,Comcast,Universal Studios
Miramax,beIN Media Group,beIN Media Group
DIC Entertainment,Cookie Jar Group,Cookie Jar Group
Marvel Studios,Marvel Entertainment,The Walt Disney Studios
20th Century Studios,The Walt Disney Company,The Walt Disney Studios
Walt Disney Pictures,The Walt Disney Company,The Walt Disney Studios
Pixar,The Walt Disney Company,The Walt Disney Studios
Columbia Pictures,Sony Pictures,Sony Pictures
NTV,Gazprom-Media,Gazprom-Media
Castle Rock Entertainment,WarnerMedia,WarnerMedia
Warner Bros.,WarnerMedia,WarnerMedia
New Line Cinema,WarnerMedia,WarnerMedia
