col0,col1,col2,col3
Corky and the Juice Pigs,Canada,Phil Nichol,comic group
I Gatti di Vicolo Miracoli,Italy,Jerry Calà,comic group
Riders in the Sky,United States of America,Douglas B. Green,comic group
The Drifters,Japan,Ken Shimura,comic group
The Lonely Island,United States of America,Andy Samberg,comic group
Massacration,Brazil,Bruno Sutter,comic group
Scharpling & Wurster,United States of America,Scharpling,duo
HaGashash HaHiver,Israel,Shaike Levi,trio
Doug Anthony All Stars,Australia,Tim Ferguson,trio
Corky and the Juice Pigs,Canada,Phil Nichol,trio
Doug Anthony All Stars,Australia,Tim Ferguson,musical group
Corky and the Juice Pigs,Canada,Phil Nichol,musical group
