col0,col1,col2
MGM Animation/Visual Arts,1962-01-01,1970-01-01
Kroyer Films,1986-01-01,1994-01-01
Jetlag Productions,1994-01-01,1996-01-01
Cosgrove Hall Films,1976-01-01,2009-01-01
Artmic,1978-01-01,1997-01-01
Studio Ekran,1964-02-24,1997-01-01
Trickfilmstudio,1986-01-01,1998-01-01
Halas and Batchelor,1940-01-01,1986-01-01
Walter Lantz Productions,1935-11-16,1972-01-01
Radix,1995-01-01,2006-10-01
Topcraft,1972-01-01,1986-06-15
Jumbo Pictures,1990-07-20,2001-01-01
Dibsono Films,1940-01-01,1942-01-01
Dibujos Animados Chamartín,1942-01-01,1945-01-01
Bumper Films,1982-01-01,2002-01-01
Production IMS,2013-01-01,2018-10-11
Iwerks Studio,1930-01-25,1936-01-01
Entertainment Rights,1989-01-01,2009-01-01
Comix Wave,1997-01-01,2007-03-30
International Film Service,1915-01-01,1918-07-06
