col0,col1,col2,col3
"Probiotics, Respiratory and Intestinal Microbiome and Respiratory Tract Infections in Children",2018-01-10,child,National Autonomous University of Mexico
Different Training,2013-01-01,strength training,University of Barcelona
Cognitive Training Cerebral Palsy,2017-11-13,cerebral palsy,University of Barcelona
The ITA Model of Integrated Treatment of Eating Disorders,2017-11-02,anorexia nervosa,University of Barcelona
Programmed Intermittent Epidural Bolus Time Interval and Injection Volume,2006-08-01,Labor analgesia,Northwestern University
Pemetrexed Disodium in the Cerebrospinal Fluid of Patients With Leptomeningeal Metastases,2007-01-01,secondary myelofibrosis,Northwestern University
Life Enhancing Activities for Family Caregivers,2018-08-01,Psychological well-being,Northwestern University
Pemetrexed Disodium in the Cerebrospinal Fluid of Patients With Leptomeningeal Metastases,2007-01-01,Post-transplant lymphoproliferative disorder,Northwestern University
Acupressure in Pruritus for Atopic Dermatitis,2010-02-01,dermatitis,Northwestern University
"Ketamine Effect After Laparoscopic Gastric Reduction: A Randomized, Double-Blinded, Placebo Controlled Study",2013-11-01,pain,Northwestern University
Analgesic Effect of Pregabalin in Patients Undergoing Total Abdominal Hysterectomy,2011-01-01,pain,Northwestern University
