col0,col1,col2,col3
Shire of Loddon,122,Wedderburn,Loddon Shire Council
City of Hobsons Bay,1,Altona,Hobsons Bay City Council
City of Maribyrnong,39,Footscray,Maribyrnong City Council
City of Kingston,7,Cheltenham,Kingston City Council
City of Monash,111,Glen Waverley,Monash City Council
City of Port Phillip,10,St Kilda,Port Phillip City Council
City of Darebin,59,Preston,Darebin City Council
City of Stonnington,49,Malvern,Stonnington City Council
City of Boroondara,52,Camberwell,Boroondara City Council
City of Whitehorse,95,Nunawading,Whitehorse City Council
City of Manningham,49,Doncaster,Manningham City Council
City of Brimbank,64,Sunshine,Brimbank City Council
City of Banyule,74,Ivanhoe,Banyule City Council
