col0,col1,col2,col3,col4
A Phase II Trial Comparing Z-102 With Placebo In Patients With Moderate To Severe Rheumatoid Arthritis,methylprednisolone,2011-06-01,Synergy,18
Phase 3b Study to Evaluate Advagraf in Combination With Mycophenolate Mofetil and Basiliximab in Liver Transplantation,methylprednisolone,2009-09-30,DIAMOND,18
Levonorgestrel Intrauterine System For Emergency Contraception,Levonorgestrel,2012-12-01,LIFE,14
Nonmyeloablative Allogeneic Hematopoietic Stem Cell Transplantation in the Treatment of Pancreatic Cancer,gemcitabine,2016-04-01,HST,18
Ph 2 Study of TAS-102 / Bevacizumab Maintenance Therapy Post Induction Chemotherapy in Metastatic Colorectal Cancer,bevacizumab,2016-02-01,ALEXANDRIA,18
Standard Chemotherapy vs Immunotherapie in 2nd Line Treatment of MSI Colorectal Mestastatic Cancer,bevacizumab,2018-04-24,SAMCO,18
A Prospective Multi-center Phase III Randomized Controlled Trial,cisplatin,2015-08-01,NACA,18
TaxoteRe Plus Cisplatin Versus AlImta Plus Cisplatin in 1st Line Non-squamous Cell Type Lung Cancer,cisplatin,2011-07-01,TRAIL,18
"Clinical and Radiographic Evaluation of Nano Silver Fluoride Versus Calcium Hydroxide in Indirect Pulp Treatment of Deep Carious Second Primary Molars, Randomized Clinical Trial",calcium oxalate,2019-09-01,RCT,4
"Perioperative Pregabalin Use, Rehabilitation, Pain Outcomes and Anxiety Following Hip Surgery",pregabalin,2009-05-01,RCT,18
Effect of Intravenous Dexmedetomidine on Patient Discomfort in Laparoscopic Cholecystectomy Under Spinal Anesthesia.,dexmedetomidine,2019-10-01,RCT,18
Atacand (Candesartan) Real Life Study,losartan,2008-03-01,Real Life,17
Lexapro®'s Efficacy After Dose Escalation in Remission Study,(RS)-citalopram,2012-05-01,LEADERS,18
A Study to Evaluate Daratumumab in Transplant Eligible Participants With Previously Untreated Multiple Myeloma,cyclophosphamide,2015-09-01,Cassiopeia,18
