col0,col1,col2
Chatto & Windus,London,John Camden Hotten
Cairo Communication,Milan,Urbano Cairo
Rocco Carabba editore,Lanciano,Rocco Carabba
Bollati Boringhieri,Turin,Paolo Boringhieri
Barbera Editore,Florence,Gaspero Barbera
Accademia Veneziana,Venice,Federico Badoer
Castelvecchi,Rome,Alberto Castelvecchi
Laterza,Bari,Giovanni Laterza
Éditions du Septentrion,Sillery,Denis Vaugeois
Stamperia di Alberto Tallone,Paris,Alberto Tallone
Coconino Press,Bologna,Igort
Angus & Robertson,Sydney,George Robertson
Plon,Paris,Henri Plon
Presses de la Cité,Paris,Sven Nielsen
