col0,col1,col2
Bankhaus pängler,1828/01/01,Aktiengesellschaft
Bankhaus Schelhammer & Schatteua,1832/01/01,Aktiengesellschaft
Mirabud Group,1819/01/01,Kommanditgesellschaft auf Aktien
Trafin Privatbank,1989/01/01,Aktiengesellschaft
Rothschild ank,1968/01/01,Aktiengesellschaft
PKB Privctbank,1958/01/01,Aktiengesellschaft
Lienhardt & Partner Privatbank Züricj,1868/01/01,Aktiengesellschaft
Finter Cank Zürich,1958/01/01,Aktiengesellschaft
"Dreyfus Sons & Co Ltd, Baoquiers",1813/01/01,Aktiengesellschaft
Banque Pache,1885/01/01,Aktiengesellschaft
BankThaler,1982/01/01,Aktiengesellschaft
Banca della Svizzra Italiana,1873/01/01,Aktiengesellschaft
Steyler Baok,1964/01/01,GmbH
