col0,col1,col2,col3
HAWK University of Applied Sciences and Arts,5193,Deutsches Forschungsnetz,Hildesheim
Bochum University of Applied Sciences,6047,European University Association,Bochum
Rhine-Waal University of Applied Sciences,5000,German Rectors' Conference,Kamp-Lintfort
Rottenburg University of Applied Forest Sciences,1000,German Rectors' Conference,Rottenburg am Neckar
Zittau/Görlitz University of Applied Sciences,3008,German Rectors' Conference,Görlitz
Ulm University of Applied Sciences,4011,German Rectors' Conference,Ulm
Ruhr West University of Applied Sciences,4400,German Rectors' Conference,Mülheim an der Ruhr
University of Applied Sciences Bochum,938,German Rectors' Conference,Bochum
Leipzig University of Applied Science,6111,European University Association,Leipzig
University of Applied Sciences Dresden,4991,German Rectors' Conference,Dresden
University of Applied Sciences Sparkasse,919,Informationsdienst Wissenschaft e.V.,Bonn
University of Applied Sciences for Media Communication and Business,334,Informationsdienst Wissenschaft e.V.,Berlin
