col0,col1,col2,col3
square Léon-Guillot,rue de Dantzig,80,15th arrondissement of Paris
square Jean-Thébaud,rue Paul-Chautard,200,15th arrondissement of Paris
square Charles-Laurent,rue Cambronne,190,15th arrondissement of Paris
square Lowendal,rue Alexandre-Cabanel,67,15th arrondissement of Paris
square Desaix,boulevard de Grenelle,103,15th arrondissement of Paris
square Desnouettes,boulevard Victor,78,15th arrondissement of Paris
square Brancion,avenue Albert-Bartholomé,70,15th arrondissement of Paris
square Henri-Delormel,rue Ernest-Cresson,55,14th arrondissement of Paris
square Alice,rue Didot,40,14th arrondissement of Paris
square Delambre,boulevard Edgar-Quinet,124,14th arrondissement of Paris
square de l'Aide-Sociale,avenue du Maine,127,14th arrondissement of Paris
