col0,col1,col2,col3
HSBC Holdings,228000,business,Bank of Communications
General Electric,295000,business,GE Transportation
PNC Financial Services,52906,business,BlackRock
JPMorgan Chase,256100,credit institution,BATS Global Markets
HSBC Holdings,228000,credit institution,Bank of Communications
General Electric,295000,credit institution,GE Transportation
PNC Financial Services,52906,credit institution,BlackRock
Goldman Sachs,34000,multinational corporation,200 West Street
JPMorgan Chase,256100,bank,BATS Global Markets
HSBC Holdings,228000,bank,Bank of Communications
PNC Financial Services,52906,bank,BlackRock
Bank of China,310042,enterprise,BOC Hong Kong (Holdings)
ING Group,115218,enterprise,Barings Bank
Bank of Brazil,111628,enterprise,Patagonia Bank
