col0,col1,col2
OK Partizan,JSD Partizan,Belgrade
HAOK Mladost,Mladost,Zagreb
Organika Budowlani Łódź,Budowlani Łódź,Łódź
Grêmio Recreativo e Esportivo Reunidas,Grêmio Recreativo e Esportivo Reunidas,Araçatuba
Nurmon Jymy,Nurmon Jymy,Seinäjoki
S.L. Benfica,S.L. Benfica,Lisbon
Club Atlético Independiente,Argentine Football Association,Avellaneda
Boca Juniors,The only and largest of Boca Juniors of Argentine association football,Buenos Aires
Club Atlético River Plate,The only and largest of Boca Juniors of Argentine association football,Buenos Aires
Berlin Recycling Volleys,SCC Berlin,Berlin
Florida Gators women's volleyball,University of Florida,Gainesville
AZS UWM Olsztyn (volleyball),AZS UWM Olsztyn,Olsztyn
